P1 | 7403 | Позиция маркирована | Маркер #458
Q1 | 7403 | Маркер покинул очередь | Маркер #458
P2 | 7403 | Маркер покинул позицию | Маркер #453
T2 - J | 7403 | Переход завершил работу | Маркер #458
T3 - F | 7403 | Маркер иниц. срабатывание перехода | Маркер #458
P4 | 7403 | Маркер уничтожен из конечной позиции | Маркер #453
G1 | 7410 | Сгенерирован маркер | Маркер #464
Маркер #464 | 7410 | Session = 5,14309628168121
T1 - Y | 7410 | Маркер иниц. срабатывание перехода | Маркер #464
G1 | 7411 | Маркер покинул генератор | Маркер #464
Q1 | 7411 | В очередь добавлен маркер | Маркер #464
T1 - Y | 7411 | Переход завершил работу | Маркер #464
Маркер #458 | 7412 | Session = -1,37703888677061
P1 | 7412 | Маркер покинул позицию | Маркер #458
P2 | 7412 | Позиция маркирована | Маркер #458
P3 | 7412 | Позиция маркирована | Маркер #458
T3 - F | 7412 | Переход завершил работу | Маркер #458
T2 - J | 7412 | Маркер иниц. срабатывание перехода | Маркер #459
T4 - X | 7412 | Маркер иниц. срабатывание перехода | Маркер #458
P3 | 7413 | Маркер покинул позицию | Маркер #458
P4 | 7413 | Позиция маркирована | Маркер #458
T4 - X | 7413 | Переход завершил работу | Маркер #458
P1 | 7413 | Позиция маркирована | Маркер #459
Q1 | 7413 | Маркер покинул очередь | Маркер #459
P2 | 7413 | Маркер покинул позицию | Маркер #458
T2 - J | 7413 | Переход завершил работу | Маркер #459
T3 - F | 7413 | Маркер иниц. срабатывание перехода | Маркер #459
P4 | 7413 | Маркер уничтожен из конечной позиции | Маркер #458
G1 | 7421 | Сгенерирован маркер | Маркер #465
Маркер #465 | 7421 | Session = 9,97792308917269
T1 - Y | 7421 | Маркер иниц. срабатывание перехода | Маркер #465
G1 | 7422 | Маркер покинул генератор | Маркер #465
Q1 | 7422 | В очередь добавлен маркер | Маркер #465
T1 - Y | 7422 | Переход завершил работу | Маркер #465
Маркер #459 | 7422 | Session = 0,465803452767432
P1 | 7422 | Маркер покинул позицию | Маркер #459
P2 | 7422 | Позиция маркирована | Маркер #459
P3 | 7422 | Позиция маркирована | Маркер #459
T3 - F | 7422 | Переход завершил работу | Маркер #459
T2 - J | 7422 | Маркер иниц. срабатывание перехода | Маркер #454
T4 - X | 7422 | Маркер иниц. срабатывание перехода | Маркер #459
P3 | 7423 | Маркер покинул позицию | Маркер #459
P5 | 7423 | Позиция маркирована | Маркер #459
T4 - X | 7423 | Переход завершил работу | Маркер #459
P1 | 7423 | Позиция маркирована | Маркер #454
Q1 | 7423 | Маркер покинул очередь | Маркер #454
P2 | 7423 | Маркер покинул позицию | Маркер #459
T2 - J | 7423 | Переход завершил работу | Маркер #454
T1 - Y | 7423 | Маркер иниц. срабатывание перехода | Маркер #459
T3 - F | 7423 | Маркер иниц. срабатывание перехода | Маркер #454
P5 | 7424 | Маркер покинул позицию | Маркер #459
Q1 | 7424 | В очередь добавлен маркер | Маркер #459
T1 - Y | 7424 | Переход завершил работу | Маркер #459
Маркер #454 | 7432 | Session = -3,42889517033473
P1 | 7432 | Маркер покинул позицию | Маркер #454
P2 | 7432 | Позиция маркирована | Маркер #454
P3 | 7432 | Позиция маркирована | Маркер #454
T3 - F | 7432 | Переход завершил работу | Маркер #454
T2 - J | 7432 | Маркер иниц. срабатывание перехода | Маркер #460
T4 - X | 7432 | Маркер иниц. срабатывание перехода | Маркер #454
P3 | 7433 | Маркер покинул позицию | Маркер #454
P4 | 7433 | Позиция маркирована | Маркер #454
T4 - X | 7433 | Переход завершил работу | Маркер #454
P1 | 7433 | Позиция маркирована | Маркер #460
Q1 | 7433 | Маркер покинул очередь | Маркер #460
P2 | 7433 | Маркер покинул позицию | Маркер #454
T2 - J | 7433 | Переход завершил работу | Маркер #460
T3 - F | 7433 | Маркер иниц. срабатывание перехода | Маркер #460
P4 | 7433 | Маркер уничтожен из конечной позиции | Маркер #454
G1 | 7438 | Сгенерирован маркер | Маркер #466
Маркер #466 | 7438 | Session = 14,087833922822
T1 - Y | 7438 | Маркер иниц. срабатывание перехода | Маркер #466
G1 | 7439 | Маркер покинул генератор | Маркер #466
Q1 | 7439 | В очередь добавлен маркер | Маркер #466
T1 - Y | 7439 | Переход завершил работу | Маркер #466
Маркер #460 | 7442 | Session = -3,99812074005604
P1 | 7442 | Маркер покинул позицию | Маркер #460
P2 | 7442 | Позиция маркирована | Маркер #460
P3 | 7442 | Позиция маркирована | Маркер #460
T3 - F | 7442 | Переход завершил работу | Маркер #460
T2 - J | 7442 | Маркер иниц. срабатывание перехода | Маркер #461
T4 - X | 7442 | Маркер иниц. срабатывание перехода | Маркер #460
P3 | 7443 | Маркер покинул позицию | Маркер #460
P4 | 7443 | Позиция маркирована | Маркер #460
T4 - X | 7443 | Переход завершил работу | Маркер #460
P1 | 7443 | Позиция маркирована | Маркер #461
Q1 | 7443 | Маркер покинул очередь | Маркер #461
P2 | 7443 | Маркер покинул позицию | Маркер #460
T2 - J | 7443 | Переход завершил работу | Маркер #461
T3 - F | 7443 | Маркер иниц. срабатывание перехода | Маркер #461
P4 | 7443 | Маркер уничтожен из конечной позиции | Маркер #460
G1 | 7449 | Сгенерирован маркер | Маркер #467
Маркер #467 | 7449 | Session = 12,0158396731131
T1 - Y | 7449 | Маркер иниц. срабатывание перехода | Маркер #467
G1 | 7450 | Маркер покинул генератор | Маркер #467
Q1 | 7450 | В очередь добавлен маркер | Маркер #467
T1 - Y | 7450 | Переход завершил работу | Маркер #467
Маркер #461 | 7452 | Session = -3,64726835722104
P1 | 7452 | Маркер покинул позицию | Маркер #461
P2 | 7452 | Позиция маркирована | Маркер #461
P3 | 7452 | Позиция маркирована | Маркер #461
T3 - F | 7452 | Переход завершил работу | Маркер #461
T2 - J | 7452 | Маркер иниц. срабатывание перехода | Маркер #462
T4 - X | 7452 | Маркер иниц. срабатывание перехода | Маркер #461
P3 | 7453 | Маркер покинул позицию | Маркер #461
P4 | 7453 | Позиция маркирована | Маркер #461
T4 - X | 7453 | Переход завершил работу | Маркер #461
P1 | 7453 | Позиция маркирована | Маркер #462
Q1 | 7453 | Маркер покинул очередь | Маркер #462
P2 | 7453 | Маркер покинул позицию | Маркер #461
T2 - J | 7453 | Переход завершил работу | Маркер #462
T3 - F | 7453 | Маркер иниц. срабатывание перехода | Маркер #462
P4 | 7453 | Маркер уничтожен из конечной позиции | Маркер #461
Маркер #462 | 7462 | Session = -2,46208010567352
P1 | 7462 | Маркер покинул позицию | Маркер #462
P2 | 7462 | Позиция маркирована | Маркер #462
P3 | 7462 | Позиция маркирована | Маркер #462
T3 - F | 7462 | Переход завершил работу | Маркер #462
T2 - J | 7462 | Маркер иниц. срабатывание перехода | Маркер #463
T4 - X | 7462 | Маркер иниц. срабатывание перехода | Маркер #462
P3 | 7463 | Маркер покинул позицию | Маркер #462
P4 | 7463 | Позиция маркирована | Маркер #462
T4 - X | 7463 | Переход завершил работу | Маркер #462
P1 | 7463 | Позиция маркирована | Маркер #463
Q1 | 7463 | Маркер покинул очередь | Маркер #463
P2 | 7463 | Маркер покинул позицию | Маркер #462
T2 - J | 7463 | Переход завершил работу | Маркер #463
T3 - F | 7463 | Маркер иниц. срабатывание перехода | Маркер #463
P4 | 7463 | Маркер уничтожен из конечной позиции | Маркер #462
G1 | 7464 | Сгенерирован маркер | Маркер #468
Маркер #468 | 7464 | Session = 14,7023249068297
T1 - Y | 7464 | Маркер иниц. срабатывание перехода | Маркер #468
G1 | 7465 | Маркер покинул генератор | Маркер #468
Q1 | 7465 | В очередь добавлен маркер | Маркер #468
T1 - Y | 7465 | Переход завершил работу | Маркер #468
Маркер #463 | 7472 | Session = -3,34458275558427
P1 | 7472 | Маркер покинул позицию | Маркер #463
P2 | 7472 | Позиция маркирована | Маркер #463
P3 | 7472 | Позиция маркирована | Маркер #463
T3 - F | 7472 | Переход завершил работу | Маркер #463
T2 - J | 7472 | Маркер иниц. срабатывание перехода | Маркер #464
T4 - X | 7472 | Маркер иниц. срабатывание перехода | Маркер #463
P3 | 7473 | Маркер покинул позицию | Маркер #463
P4 | 7473 | Позиция маркирована | Маркер #463
T4 - X | 7473 | Переход завершил работу | Маркер #463
P1 | 7473 | Позиция маркирована | Маркер #464
Q1 | 7473 | Маркер покинул очередь | Маркер #464
P2 | 7473 | Маркер покинул позицию | Маркер #463
T2 - J | 7473 | Переход завершил работу | Маркер #464
T3 - F | 7473 | Маркер иниц. срабатывание перехода | Маркер #464
P4 | 7473 | Маркер уничтожен из конечной позиции | Маркер #463
G1 | 7479 | Сгенерирован маркер | Маркер #469
Маркер #469 | 7479 | Session = 8,53471141075715
T1 - Y | 7479 | Маркер иниц. срабатывание перехода | Маркер #469
G1 | 7480 | Маркер покинул генератор | Маркер #469
Q1 | 7480 | В очередь добавлен маркер | Маркер #469
T1 - Y | 7480 | Переход завершил работу | Маркер #469
Маркер #464 | 7482 | Session = -3,85690371831879
P1 | 7482 | Маркер покинул позицию | Маркер #464
P2 | 7482 | Позиция маркирована | Маркер #464
P3 | 7482 | Позиция маркирована | Маркер #464
T3 - F | 7482 | Переход завершил работу | Маркер #464
T2 - J | 7482 | Маркер иниц. срабатывание перехода | Маркер #465
T4 - X | 7482 | Маркер иниц. срабатывание перехода | Маркер #464
P3 | 7483 | Маркер покинул позицию | Маркер #464
P4 | 7483 | Позиция маркирована | Маркер #464
T4 - X | 7483 | Переход завершил работу | Маркер #464
P1 | 7483 | Позиция маркирована | Маркер #465
Q1 | 7483 | Маркер покинул очередь | Маркер #465
P2 | 7483 | Маркер покинул позицию | Маркер #464
T2 - J | 7483 | Переход завершил работу | Маркер #465
T3 - F | 7483 | Маркер иниц. срабатывание перехода | Маркер #465
P4 | 7483 | Маркер уничтожен из конечной позиции | Маркер #464
Маркер #465 | 7492 | Session = 0,977923089172691
P1 | 7492 | Маркер покинул позицию | Маркер #465
P2 | 7492 | Позиция маркирована | Маркер #465
P3 | 7492 | Позиция маркирована | Маркер #465
T3 - F | 7492 | Переход завершил работу | Маркер #465
T2 - J | 7492 | Маркер иниц. срабатывание перехода | Маркер #459
T4 - X | 7492 | Маркер иниц. срабатывание перехода | Маркер #465
P3 | 7493 | Маркер покинул позицию | Маркер #465
P5 | 7493 | Позиция маркирована | Маркер #465
T4 - X | 7493 | Переход завершил работу | Маркер #465
P1 | 7493 | Позиция маркирована | Маркер #459
Q1 | 7493 | Маркер покинул очередь | Маркер #459
P2 | 7493 | Маркер покинул позицию | Маркер #465
T2 - J | 7493 | Переход завершил работу | Маркер #459
T1 - Y | 7493 | Маркер иниц. срабатывание перехода | Маркер #465
T3 - F | 7493 | Маркер иниц. срабатывание перехода | Маркер #459
P5 | 7494 | Маркер покинул позицию | Маркер #465
Q1 | 7494 | В очередь добавлен маркер | Маркер #465
T1 - Y | 7494 | Переход завершил работу | Маркер #465
G1 | 7496 | Сгенерирован маркер | Маркер #470
Маркер #470 | 7496 | Session = 13,893734284211
T1 - Y | 7496 | Маркер иниц. срабатывание перехода | Маркер #470
G1 | 7497 | Маркер покинул генератор | Маркер #470
Q1 | 7497 | В очередь добавлен маркер | Маркер #470
T1 - Y | 7497 | Переход завершил работу | Маркер #470
Маркер #459 | 7502 | Session = -8,53419654723257
P1 | 7502 | Маркер покинул позицию | Маркер #459
P2 | 7502 | Позиция маркирована | Маркер #459
P3 | 7502 | Позиция маркирована | Маркер #459
T3 - F | 7502 | Переход завершил работу | Маркер #459
T2 - J | 7502 | Маркер иниц. срабатывание перехода | Маркер #466
T4 - X | 7502 | Маркер иниц. срабатывание перехода | Маркер #459
P3 | 7503 | Маркер покинул позицию | Маркер #459
P4 | 7503 | Позиция маркирована | Маркер #459
T4 - X | 7503 | Переход завершил работу | Маркер #459
P1 | 7503 | Позиция маркирована | Маркер #466
Q1 | 7503 | Маркер покинул очередь | Маркер #466
P2 | 7503 | Маркер покинул позицию | Маркер #459
T2 - J | 7503 | Переход завершил работу | Маркер #466
T3 - F | 7503 | Маркер иниц. срабатывание перехода | Маркер #466
P4 | 7503 | Маркер уничтожен из конечной позиции | Маркер #459
G1 | 7510 | Сгенерирован маркер | Маркер #471
Маркер #471 | 7510 | Session = 6,42753175226972
T1 - Y | 7510 | Маркер иниц. срабатывание перехода | Маркер #471
G1 | 7511 | Маркер покинул генератор | Маркер #471
Q1 | 7511 | В очередь добавлен маркер | Маркер #471
T1 - Y | 7511 | Переход завершил работу | Маркер #471
Маркер #466 | 7512 | Session = 5,08783392282203
P1 | 7512 | Маркер покинул позицию | Маркер #466
P2 | 7512 | Позиция маркирована | Маркер #466
P3 | 7512 | Позиция маркирована | Маркер #466
T3 - F | 7512 | Переход завершил работу | Маркер #466
T2 - J | 7512 | Маркер иниц. срабатывание перехода | Маркер #467
T4 - X | 7512 | Маркер иниц. срабатывание перехода | Маркер #466
P3 | 7513 | Маркер покинул позицию | Маркер #466
P5 | 7513 | Позиция маркирована | Маркер #466
T4 - X | 7513 | Переход завершил работу | Маркер #466
P1 | 7513 | Позиция маркирована | Маркер #467
Q1 | 7513 | Маркер покинул очередь | Маркер #467
P2 | 7513 | Маркер покинул позицию | Маркер #466
T2 - J | 7513 | Переход завершил работу | Маркер #467
T1 - Y | 7513 | Маркер иниц. срабатывание перехода | Маркер #466
T3 - F | 7513 | Маркер иниц. срабатывание перехода | Маркер #467
P5 | 7514 | Маркер покинул позицию | Маркер #466
Q1 | 7514 | В очередь добавлен маркер | Маркер #466
T1 - Y | 7514 | Переход завершил работу | Маркер #466
Маркер #467 | 7522 | Session = 3,01583967311308
P1 | 7522 | Маркер покинул позицию | Маркер #467
P2 | 7522 | Позиция маркирована | Маркер #467
P3 | 7522 | Позиция маркирована | Маркер #467
T3 - F | 7522 | Переход завершил работу | Маркер #467
T2 - J | 7522 | Маркер иниц. срабатывание перехода | Маркер #468
T4 - X | 7522 | Маркер иниц. срабатывание перехода | Маркер #467
P3 | 7523 | Маркер покинул позицию | Маркер #467
P5 | 7523 | Позиция маркирована | Маркер #467
T4 - X | 7523 | Переход завершил работу | Маркер #467
P1 | 7523 | Позиция маркирована | Маркер #468
Q1 | 7523 | Маркер покинул очередь | Маркер #468
P2 | 7523 | Маркер покинул позицию | Маркер #467
T2 - J | 7523 | Переход завершил работу | Маркер #468
T1 - Y | 7523 | Маркер иниц. срабатывание перехода | Маркер #467
T3 - F | 7523 | Маркер иниц. срабатывание перехода | Маркер #468
P5 | 7524 | Маркер покинул позицию | Маркер #467
Q1 | 7524 | В очередь добавлен маркер | Маркер #467
T1 - Y | 7524 | Переход завершил работу | Маркер #467
G1 | 7528 | Сгенерирован маркер | Маркер #472
Маркер #472 | 7528 | Session = 9,33357799658552
T1 - Y | 7528 | Маркер иниц. срабатывание перехода | Маркер #472
G1 | 7529 | Маркер покинул генератор | Маркер #472
Q1 | 7529 | В очередь добавлен маркер | Маркер #472
T1 - Y | 7529 | Переход завершил работу | Маркер #472
Маркер #468 | 7532 | Session = 5,70232490682974
P1 | 7532 | Маркер покинул позицию | Маркер #468
P2 | 7532 | Позиция маркирована | Маркер #468
P3 | 7532 | Позиция маркирована | Маркер #468
T3 - F | 7532 | Переход завершил работу | Маркер #468
T2 - J | 7532 | Маркер иниц. срабатывание перехода | Маркер #469
T4 - X | 7532 | Маркер иниц. срабатывание перехода | Маркер #468
P3 | 7533 | Маркер покинул позицию | Маркер #468
P5 | 7533 | Позиция маркирована | Маркер #468
T4 - X | 7533 | Переход завершил работу | Маркер #468
P1 | 7533 | Позиция маркирована | Маркер #469
Q1 | 7533 | Маркер покинул очередь | Маркер #469
P2 | 7533 | Маркер покинул позицию | Маркер #468
T2 - J | 7533 | Переход завершил работу | Маркер #469
T1 - Y | 7533 | Маркер иниц. срабатывание перехода | Маркер #468
T3 - F | 7533 | Маркер иниц. срабатывание перехода | Маркер #469
P5 | 7534 | Маркер покинул позицию | Маркер #468
Q1 | 7534 | В очередь добавлен маркер | Маркер #468
T1 - Y | 7534 | Переход завершил работу | Маркер #468
G1 | 7540 | Сгенерирован маркер | Маркер #473
Маркер #473 | 7540 | Session = 11,1491914256476
T1 - Y | 7540 | Маркер иниц. срабатывание перехода | Маркер #473
G1 | 7541 | Маркер покинул генератор | Маркер #473
Q1 | 7541 | В очередь добавлен маркер | Маркер #473
T1 - Y | 7541 | Переход завершил работу | Маркер #473
Маркер #469 | 7542 | Session = -0,465288589242846
P1 | 7542 | Маркер покинул позицию | Маркер #469
P2 | 7542 | Позиция маркирована | Маркер #469
P3 | 7542 | Позиция маркирована | Маркер #469
T3 - F | 7542 | Переход завершил работу | Маркер #469
T2 - J | 7542 | Маркер иниц. срабатывание перехода | Маркер #465
T4 - X | 7542 | Маркер иниц. срабатывание перехода | Маркер #469
P3 | 7543 | Маркер покинул позицию | Маркер #469
P4 | 7543 | Позиция маркирована | Маркер #469
T4 - X | 7543 | Переход завершил работу | Маркер #469
P1 | 7543 | Позиция маркирована | Маркер #465
Q1 | 7543 | Маркер покинул очередь | Маркер #465
P2 | 7543 | Маркер покинул позицию | Маркер #469
T2 - J | 7543 | Переход завершил работу | Маркер #465
T3 - F | 7543 | Маркер иниц. срабатывание перехода | Маркер #465
P4 | 7543 | Маркер уничтожен из конечной позиции | Маркер #469
Маркер #465 | 7552 | Session = -8,02207691082731
P1 | 7552 | Маркер покинул позицию | Маркер #465
P2 | 7552 | Позиция маркирована | Маркер #465
P3 | 7552 | Позиция маркирована | Маркер #465
T3 - F | 7552 | Переход завершил работу | Маркер #465
T2 - J | 7552 | Маркер иниц. срабатывание перехода | Маркер #470
T4 - X | 7552 | Маркер иниц. срабатывание перехода | Маркер #465
P3 | 7553 | Маркер покинул позицию | Маркер #465
P4 | 7553 | Позиция маркирована | Маркер #465
T4 - X | 7553 | Переход завершил работу | Маркер #465
P1 | 7553 | Позиция маркирована | Маркер #470
Q1 | 7553 | Маркер покинул очередь | Маркер #470
P2 | 7553 | Маркер покинул позицию | Маркер #465
T2 - J | 7553 | Переход завершил работу | Маркер #470
T3 - F | 7553 | Маркер иниц. срабатывание перехода | Маркер #470
P4 | 7553 | Маркер уничтожен из конечной позиции | Маркер #465
G1 | 7557 | Сгенерирован маркер | Маркер #474
Маркер #474 | 7557 | Session = 9,0689289313741
T1 - Y | 7557 | Маркер иниц. срабатывание перехода | Маркер #474
G1 | 7558 | Маркер покинул генератор | Маркер #474
Q1 | 7558 | В очередь добавлен маркер | Маркер #474
T1 - Y | 7558 | Переход завершил работу | Маркер #474
Маркер #470 | 7562 | Session = 4,89373428421095
P1 | 7562 | Маркер покинул позицию | Маркер #470
P2 | 7562 | Позиция маркирована | Маркер #470
P3 | 7562 | Позиция маркирована | Маркер #470
T3 - F | 7562 | Переход завершил работу | Маркер #470
T2 - J | 7562 | Маркер иниц. срабатывание перехода | Маркер #471
T4 - X | 7562 | Маркер иниц. срабатывание перехода | Маркер #470
P3 | 7563 | Маркер покинул позицию | Маркер #470
P5 | 7563 | Позиция маркирована | Маркер #470
T4 - X | 7563 | Переход завершил работу | Маркер #470
P1 | 7563 | Позиция маркирована | Маркер #471
Q1 | 7563 | Маркер покинул очередь | Маркер #471
P2 | 7563 | Маркер покинул позицию | Маркер #470
T2 - J | 7563 | Переход завершил работу | Маркер #471
T1 - Y | 7563 | Маркер иниц. срабатывание перехода | Маркер #470
T3 - F | 7563 | Маркер иниц. срабатывание перехода | Маркер #471
P5 | 7564 | Маркер покинул позицию | Маркер #470
Q1 | 7564 | В очередь добавлен маркер | Маркер #470
T1 - Y | 7564 | Переход завершил работу | Маркер #470
G1 | 7570 | Сгенерирован маркер | Маркер #475
Маркер #475 | 7570 | Session = 5,74662980390713
T1 - Y | 7570 | Маркер иниц. срабатывание перехода | Маркер #475
G1 | 7571 | Маркер покинул генератор | Маркер #475
Q1 | 7571 | В очередь добавлен маркер | Маркер #475
T1 - Y | 7571 | Переход завершил работу | Маркер #475
Маркер #471 | 7572 | Session = -2,57246824773028
P1 | 7572 | Маркер покинул позицию | Маркер #471
P2 | 7572 | Позиция маркирована | Маркер #471
P3 | 7572 | Позиция маркирована | Маркер #471
T3 - F | 7572 | Переход завершил работу | Маркер #471
T2 - J | 7572 | Маркер иниц. срабатывание перехода | Маркер #466
T4 - X | 7572 | Маркер иниц. срабатывание перехода | Маркер #471
P3 | 7573 | Маркер покинул позицию | Маркер #471
P4 | 7573 | Позиция маркирована | Маркер #471
T4 - X | 7573 | Переход завершил работу | Маркер #471
P1 | 7573 | Позиция маркирована | Маркер #466
Q1 | 7573 | Маркер покинул очередь | Маркер #466
P2 | 7573 | Маркер покинул позицию | Маркер #471
T2 - J | 7573 | Переход завершил работу | Маркер #466
T3 - F | 7573 | Маркер иниц. срабатывание перехода | Маркер #466
P4 | 7573 | Маркер уничтожен из конечной позиции | Маркер #471
Маркер #466 | 7582 | Session = -3,91216607717797
P1 | 7582 | Маркер покинул позицию | Маркер #466
P2 | 7582 | Позиция маркирована | Маркер #466
P3 | 7582 | Позиция маркирована | Маркер #466
T3 - F | 7582 | Переход завершил работу | Маркер #466
T2 - J | 7582 | Маркер иниц. срабатывание перехода | Маркер #467
T4 - X | 7582 | Маркер иниц. срабатывание перехода | Маркер #466
P3 | 7583 | Маркер покинул позицию | Маркер #466
P4 | 7583 | Позиция маркирована | Маркер #466
T4 - X | 7583 | Переход завершил работу | Маркер #466
P1 | 7583 | Позиция маркирована | Маркер #467
Q1 | 7583 | Маркер покинул очередь | Маркер #467
P2 | 7583 | Маркер покинул позицию | Маркер #466
T2 - J | 7583 | Переход завершил работу | Маркер #467
T3 - F | 7583 | Маркер иниц. срабатывание перехода | Маркер #467
P4 | 7583 | Маркер уничтожен из конечной позиции | Маркер #466
G1 | 7584 | Сгенерирован маркер | Маркер #476
Маркер #476 | 7584 | Session = 6,02620110148564
T1 - Y | 7584 | Маркер иниц. срабатывание перехода | Маркер #476
G1 | 7585 | Маркер покинул генератор | Маркер #476
Q1 | 7585 | В очередь добавлен маркер | Маркер #476
T1 - Y | 7585 | Переход завершил работу | Маркер #476
Маркер #467 | 7592 | Session = -5,98416032688692
P1 | 7592 | Маркер покинул позицию | Маркер #467
P2 | 7592 | Позиция маркирована | Маркер #467
P3 | 7592 | Позиция маркирована | Маркер #467
T3 - F | 7592 | Переход завершил работу | Маркер #467
T2 - J | 7592 | Маркер иниц. срабатывание перехода | Маркер #472
T4 - X | 7592 | Маркер иниц. срабатывание перехода | Маркер #467
P3 | 7593 | Маркер покинул позицию | Маркер #467
P4 | 7593 | Позиция маркирована | Маркер #467
T4 - X | 7593 | Переход завершил работу | Маркер #467
P1 | 7593 | Позиция маркирована | Маркер #472
Q1 | 7593 | Маркер покинул очередь | Маркер #472
P2 | 7593 | Маркер покинул позицию | Маркер #467
T2 - J | 7593 | Переход завершил работу | Маркер #472
T3 - F | 7593 | Маркер иниц. срабатывание перехода | Маркер #472
P4 | 7593 | Маркер уничтожен из конечной позиции | Маркер #467
G1 | 7602 | Сгенерирован маркер | Маркер #477
Маркер #477 | 7602 | Session = 12,2034393972717
Маркер #472 | 7602 | Session = 0,333577996585518
P1 | 7602 | Маркер покинул позицию | Маркер #472
P2 | 7602 | Позиция маркирована | Маркер #472
P3 | 7602 | Позиция маркирована | Маркер #472
T3 - F | 7602 | Переход завершил работу | Маркер #472
T1 - Y | 7602 | Маркер иниц. срабатывание перехода | Маркер #477
T2 - J | 7602 | Маркер иниц. срабатывание перехода | Маркер #468
T4 - X | 7602 | Маркер иниц. срабатывание перехода | Маркер #472
P3 | 7603 | Маркер покинул позицию | Маркер #472
P5 | 7603 | Позиция маркирована | Маркер #472
T4 - X | 7603 | Переход завершил работу | Маркер #472
P1 | 7603 | Позиция маркирована | Маркер #468
Q1 | 7603 | Маркер покинул очередь | Маркер #468
P2 | 7603 | Маркер покинул позицию | Маркер #472
T2 - J | 7603 | Переход завершил работу | Маркер #468
P5 | 7603 | Маркер покинул позицию | Маркер #472
Q1 | 7603 | В очередь добавлен маркер | Маркер #472
T1 - Y | 7603 | Переход завершил работу | Маркер #472
T1 - Y | 7603 | Маркер иниц. срабатывание перехода | Маркер #477
T3 - F | 7603 | Маркер иниц. срабатывание перехода | Маркер #468
G1 | 7604 | Маркер покинул генератор | Маркер #477
Q1 | 7604 | В очередь добавлен маркер | Маркер #477
T1 - Y | 7604 | Переход завершил работу | Маркер #477
Маркер #468 | 7612 | Session = -3,29767509317026
P1 | 7612 | Маркер покинул позицию | Маркер #468
P2 | 7612 | Позиция маркирована | Маркер #468
P3 | 7612 | Позиция маркирована | Маркер #468
T3 - F | 7612 | Переход завершил работу | Маркер #468
T2 - J | 7612 | Маркер иниц. срабатывание перехода | Маркер #473
T4 - X | 7612 | Маркер иниц. срабатывание перехода | Маркер #468
P3 | 7613 | Маркер покинул позицию | Маркер #468
P4 | 7613 | Позиция маркирована | Маркер #468
T4 - X | 7613 | Переход завершил работу | Маркер #468
P1 | 7613 | Позиция маркирована | Маркер #473
Q1 | 7613 | Маркер покинул очередь | Маркер #473
P2 | 7613 | Маркер покинул позицию | Маркер #468
T2 - J | 7613 | Переход завершил работу | Маркер #473
T3 - F | 7613 | Маркер иниц. срабатывание перехода | Маркер #473
P4 | 7613 | Маркер уничтожен из конечной позиции | Маркер #468
G1 | 7619 | Сгенерирован маркер | Маркер #478
Маркер #478 | 7619 | Session = 10,3762619500048
T1 - Y | 7619 | Маркер иниц. срабатывание перехода | Маркер #478
G1 | 7620 | Маркер покинул генератор | Маркер #478
Q1 | 7620 | В очередь добавлен маркер | Маркер #478
T1 - Y | 7620 | Переход завершил работу | Маркер #478
Маркер #473 | 7622 | Session = 2,14919142564759
P1 | 7622 | Маркер покинул позицию | Маркер #473
P2 | 7622 | Позиция маркирована | Маркер #473
P3 | 7622 | Позиция маркирована | Маркер #473
T3 - F | 7622 | Переход завершил работу | Маркер #473
T2 - J | 7622 | Маркер иниц. срабатывание перехода | Маркер #474
T4 - X | 7622 | Маркер иниц. срабатывание перехода | Маркер #473
P3 | 7623 | Маркер покинул позицию | Маркер #473
P5 | 7623 | Позиция маркирована | Маркер #473
T4 - X | 7623 | Переход завершил работу | Маркер #473
P1 | 7623 | Позиция маркирована | Маркер #474
Q1 | 7623 | Маркер покинул очередь | Маркер #474
P2 | 7623 | Маркер покинул позицию | Маркер #473
T2 - J | 7623 | Переход завершил работу | Маркер #474
T1 - Y | 7623 | Маркер иниц. срабатывание перехода | Маркер #473
T3 - F | 7623 | Маркер иниц. срабатывание перехода | Маркер #474
P5 | 7624 | Маркер покинул позицию | Маркер #473
Q1 | 7624 | В очередь добавлен маркер | Маркер #473
T1 - Y | 7624 | Переход завершил работу | Маркер #473
G1 | 7630 | Сгенерирован маркер | Маркер #479
Маркер #479 | 7630 | Session = 9,3176734703593
T1 - Y | 7630 | Маркер иниц. срабатывание перехода | Маркер #479
G1 | 7631 | Маркер покинул генератор | Маркер #479
Q1 | 7631 | В очередь добавлен маркер | Маркер #479
T1 - Y | 7631 | Переход завершил работу | Маркер #479
Маркер #474 | 7632 | Session = 0,0689289313741028
P1 | 7632 | Маркер покинул позицию | Маркер #474
P2 | 7632 | Позиция маркирована | Маркер #474
P3 | 7632 | Позиция маркирована | Маркер #474
T3 - F | 7632 | Переход завершил работу | Маркер #474
T2 - J | 7632 | Маркер иниц. срабатывание перехода | Маркер #470
T4 - X | 7632 | Маркер иниц. срабатывание перехода | Маркер #474
P3 | 7633 | Маркер покинул позицию | Маркер #474
P5 | 7633 | Позиция маркирована | Маркер #474
T4 - X | 7633 | Переход завершил работу | Маркер #474
P1 | 7633 | Позиция маркирована | Маркер #470
Q1 | 7633 | Маркер покинул очередь | Маркер #470
P2 | 7633 | Маркер покинул позицию | Маркер #474
T2 - J | 7633 | Переход завершил работу | Маркер #470
